id_compra,id_jugador,id_juego,monto,fecha
2499,1333,26,11.2,3/28/2025
3669,3809,201,11.2,2/9/2025
5014,2006,59,11.2,4/15/2025
2935,3871,2,11.19,4/17/2025
3934,3933,171,11.19,1/31/2025
2511,,347,11.18,2/15/2025
5343,3566,183,11.18,12/27/2024
2176,2634,92,11.17,6/12/2025
449,2267,170,11.16,4/21/2025
7673,57,309,11.14,5/6/2025
5739,4605,174,11.11,6/1/2025
7829,540,336,11.11,5/31/2025
4334,3265,91,11.08,5/18/2025
2233,2039,297,11.07,6/16/2025
132,3477,161,11.06,5/14/2025
6171,3313,229,11.06,2/4/2025
2159,3746,20,11.05,5/11/2025
3793,2629,141,11.04,3/31/2025
581,2039,176,11.03,3/20/2025
5534,4960,66,11.03,1/17/2025
5251,2720,65,11.02,12/26/2024
5218,3393,269,11.01,4/16/2025
6721,4302,32,11.01,2/23/2025
662,3719,331,11,5/24/2025
1820,3048,121,11,6/19/2025
1329,2598,289,10.99,5/24/2025
2746,,175,10.98,2/4/2025
4951,,147,10.98,2/2/2025
5369,,205,10.98,5/9/2025
5373,3241,344,10.98,5/28/2025
108,4172,148,10.97,6/15/2025
1485,2907,57,10.97,3/9/2025
2659,1952,50,10.97,6/15/2025
7505,2286,166,10.97,4/2/2025
1837,749,350,10.96,2/10/2025
2163,1567,118,10.95,5/21/2025
122,4414,153,10.94,6/16/2025
2039,2522,290,10.9,5/15/2025
1966,3196,247,10.89,6/6/2025
7740,589,233,10.88,2/19/2025
2380,1989,120,10.86,5/27/2025
6150,2096,26,10.85,4/6/2025
6884,3183,170,10.85,2/22/2025
2844,2721,235,10.84,4/21/2025
3359,4319,36,10.84,3/30/2025
1336,4777,161,10.83,6/17/2025
5978,,346,10.82,12/30/2024
7124,472,166,10.82,2/5/2025
7812,3488,201,10.81,2/16/2025
3136,1454,198,10.8,4/15/2025
5473,1403,79,10.8,1/20/2025
7929,3329,207,10.8,2/21/2025
3799,,323,10.79,5/19/2025
6534,3402,124,10.77,6/4/2025
4057,908,22,10.76,2/17/2025
1626,4995,287,10.75,1/25/2025
4313,3210,105,10.75,3/7/2025
7629,664,1,10.75,2/8/2025
6956,689,310,10.73,4/17/2025
7383,3350,349,10.73,5/2/2025
1311,110,125,10.72,6/9/2025
3755,425,325,10.7,1/10/2025
7837,199,187,10.7,4/21/2025
3156,1488,41,10.69,1/8/2025
1875,575,103,10.68,2/10/2025
6539,314,269,10.68,6/11/2025
474,4633,216,10.67,6/6/2025
7828,4686,314,10.67,6/2/2025
1274,3052,100,10.66,1/25/2025
6818,512,7,10.64,1/29/2025
1911,4528,56,10.63,5/26/2025
7985,3900,209,10.63,1/21/2025
4442,3836,101,10.62,3/30/2025
3161,4808,96,10.59,3/4/2025
6992,3594,189,10.59,5/3/2025
844,1098,316,10.58,6/3/2025
2229,,220,10.58,6/15/2025
6787,1218,308,10.58,2/6/2025
4810,4386,118,10.57,3/15/2025
4493,2189,171,10.56,2/6/2025
4837,657,303,10.56,2/15/2025
5436,4266,63,10.55,1/16/2025
6114,2086,83,10.55,5/13/2025
6233,,242,10.55,4/19/2025
7659,3989,30,10.55,5/16/2025
7906,,75,10.55,4/15/2025
1867,3174,257,10.54,3/7/2025
1890,1975,236,10.54,3/1/2025
2467,3667,100,10.54,6/11/2025
4031,199,109,10.54,3/24/2025
5694,1637,220,10.54,5/23/2025
7458,4968,174,10.53,5/13/2025
205,615,36,10.52,5/26/2025
5374,4615,151,10.52,4/2/2025
5387,3494,195,10.52,2/3/2025
5949,1242,111,10.52,4/2/2025
5710,,201,10.51,3/12/2025
3167,3671,232,10.46,6/6/2025
6298,3432,77,10.44,3/31/2025
7797,1499,109,10.44,5/1/2025
7014,753,220,10.43,4/8/2025
5643,3992,164,10.42,5/11/2025
5773,4258,321,10.42,5/28/2025
1769,728,145,10.41,6/12/2025
379,1009,310,10.4,4/23/2025
7774,4337,70,10.4,3/31/2025
2943,2138,120,10.38,3/1/2025
4557,3754,316,10.38,3/29/2025
4715,434,42,10.38,1/6/2025
4617,3077,69,10.37,5/29/2025
6693,4447,183,10.37,1/15/2025
245,,334,10.36,4/8/2025
1233,4802,332,10.36,1/1/2025
1395,3135,175,10.33,4/4/2025
6098,1358,198,10.32,4/7/2025
7518,379,12,10.32,3/7/2025
1170,2362,177,10.31,5/2/2025
4944,4181,20,10.31,6/17/2025
5550,4565,333,10.31,3/28/2025
6011,4332,323,10.31,6/2/2025
694,4404,271,10.29,1/29/2025
3725,3644,125,10.29,3/29/2025
3663,4468,350,10.28,5/8/2025
4343,2350,202,10.27,4/7/2025
4996,3619,76,10.27,1/3/2025
2687,2193,292,10.26,5/22/2025
6349,249,74,10.25,5/23/2025
6830,1425,73,10.25,4/30/2025
7269,3824,176,10.25,1/31/2025
1179,1152,204,10.24,3/12/2025
1860,340,341,10.24,4/13/2025
3960,3387,100,10.24,1/1/2025
1011,,148,10.23,5/10/2025
1730,2457,151,10.23,5/26/2025
2980,2170,281,10.21,4/26/2025
6390,3221,2,10.21,4/29/2025
429,4594,81,10.2,4/3/2025
2796,499,312,10.2,2/2/2025
6398,1941,134,10.19,4/25/2025
7714,3574,170,10.19,5/4/2025
3177,3359,287,10.18,1/30/2025
5431,3869,235,10.18,2/20/2025
1357,1433,267,10.17,6/14/2025
5870,2344,247,10.16,2/20/2025
2673,751,59,10.14,3/28/2025
4943,3383,58,10.14,5/5/2025
6504,554,345,10.13,4/3/2025
4129,3489,185,10.12,5/8/2025
7007,4324,293,10.12,1/18/2025
3087,1923,7,10.11,1/8/2025
7635,1127,176,10.1,1/8/2025
2449,3700,157,10.08,4/18/2025
3426,289,215,10.08,1/25/2025
7149,,16,10.07,3/31/2025
7209,2977,203,10.07,3/30/2025
4241,3702,301,10.06,1/26/2025
4492,4071,11,10.05,4/1/2025
5770,81,54,10.05,1/1/2025
6060,1467,205,10.05,3/19/2025
1645,4222,34,10.04,5/26/2025
1617,3828,332,10.03,6/17/2025
7507,2679,203,10.02,4/23/2025
5883,3662,40,10.01,4/11/2025
1048,4456,122,10,4/13/2025
1403,3248,281,9.98,4/30/2025
4698,1138,142,9.96,5/30/2025
5050,2384,166,9.94,4/5/2025
5622,1528,348,9.92,2/15/2025
7164,736,91,9.9,5/10/2025
6128,2293,65,9.89,12/24/2024
6938,1367,24,9.89,6/16/2025
567,4834,310,9.87,2/3/2025
6866,1856,102,9.87,3/19/2025
7309,3240,27,9.87,5/18/2025
2921,3259,28,9.86,3/13/2025
3483,1905,291,9.86,5/15/2025
3827,2164,71,9.86,5/11/2025
6911,741,320,9.86,1/4/2025
1411,1362,57,9.81,4/5/2025
3424,4439,147,9.8,6/15/2025
6093,1145,113,9.8,6/16/2025
850,2506,114,9.78,1/31/2025
5998,4496,192,9.78,1/24/2025
7602,1226,61,9.78,3/11/2025
3153,2519,49,9.77,12/29/2024
3350,,53,9.75,2/8/2025
330,501,189,9.73,4/13/2025
892,4632,319,9.73,5/14/2025
2808,265,123,9.73,4/27/2025
1134,709,57,9.72,5/29/2025
1291,3855,209,9.72,5/18/2025
684,996,60,9.71,3/15/2025
4280,198,269,9.71,2/21/2025
7353,,121,9.7,4/5/2025
3011,4008,323,9.67,5/18/2025
1152,3462,343,9.66,1/28/2025
4306,2107,9,9.65,2/13/2025
1542,213,180,9.63,3/4/2025
6950,3549,334,9.63,4/21/2025
1763,3239,178,9.62,6/12/2025
1229,719,254,9.61,2/25/2025
2168,3309,158,9.61,6/5/2025
6865,4915,339,9.54,1/28/2025
1925,3213,233,9.53,5/16/2025
3532,442,257,9.53,3/7/2025
5737,3381,191,9.52,2/28/2025
6104,2911,301,9.52,6/7/2025
6278,3523,32,9.52,6/18/2025
2811,3955,44,9.5,4/25/2025
7258,4978,169,9.5,1/16/2025
7600,3235,121,9.5,1/5/2025
7882,4096,111,9.5,12/27/2024
2198,743,176,9.49,1/19/2025
3819,3044,117,9.46,2/15/2025
5093,4974,245,9.44,5/12/2025
839,2755,348,9.43,4/13/2025
3580,4148,348,9.43,3/28/2025
6205,94,17,9.41,2/25/2025
7529,534,118,9.41,3/26/2025
1110,432,225,9.4,5/1/2025
3866,3874,261,9.4,1/1/2025
5499,2531,121,9.4,1/21/2025
1528,1093,107,9.39,1/3/2025
4508,251,315,9.38,3/27/2025
5021,2637,278,9.38,2/11/2025
2004,,20,9.37,4/13/2025
3557,2535,20,9.36,4/2/2025
5871,1791,177,9.36,5/8/2025
6726,2902,94,9.36,4/26/2025
6287,4055,107,9.35,1/7/2025
6293,1826,188,9.35,6/15/2025
1573,1205,335,9.33,3/28/2025
2308,4619,185,9.33,2/13/2025
6319,2426,297,9.33,4/22/2025
2777,4703,126,9.32,2/1/2025
4120,4848,129,9.32,3/19/2025
153,3785,100,9.29,6/5/2025
1012,3049,190,9.27,2/4/2025
7525,,116,9.27,5/2/2025
7460,4868,76,9.26,4/7/2025
1842,4510,298,9.25,3/26/2025
4360,2453,141,9.23,1/1/2025
6365,4751,293,9.21,6/8/2025
3969,2886,323,9.19,6/13/2025
7968,773,100,9.19,12/31/2024
1197,488,42,9.17,4/18/2025
1510,3106,249,9.17,6/1/2025
3478,1906,133,9.17,6/19/2025
4669,,21,9.16,2/20/2025
5040,2722,101,9.16,6/7/2025
2665,4020,63,9.15,3/13/2025
3125,159,268,9.14,3/22/2025
251,2955,274,9.13,3/9/2025
306,3132,116,9.13,5/16/2025
402,3369,127,9.13,1/3/2025
1778,2864,66,9.12,1/7/2025
7064,2712,195,9.12,3/26/2025
7691,2195,201,9.12,1/24/2025
6447,2483,34,9.11,4/20/2025
6517,4344,227,9.1,4/8/2025
2414,3566,23,9.09,5/16/2025
2459,336,106,9.09,12/26/2024
2479,3955,308,9.09,5/15/2025
4359,910,327,9.09,3/8/2025
2177,160,219,9.08,1/5/2025
7126,1883,147,9.08,4/3/2025
3048,4491,210,9.07,12/30/2024
5875,709,341,9.07,2/2/2025
3380,706,232,9.05,1/20/2025
972,,321,9.03,3/11/2025
2435,3687,200,9.03,6/2/2025
719,1929,306,9.01,1/22/2025
4655,806,193,9.01,3/24/2025
7194,3461,25,9,5/23/2025
6154,3470,76,8.99,2/12/2025
6665,335,1,8.99,3/9/2025
4771,650,125,8.94,2/9/2025
4068,976,86,8.92,3/17/2025
6971,1730,339,8.92,5/8/2025
2019,3715,85,8.91,2/16/2025
6544,2978,85,8.91,6/15/2025
3207,4283,333,8.9,1/23/2025
5268,2685,246,8.9,4/15/2025
7241,3647,50,8.89,6/12/2025
1303,1042,144,8.88,3/12/2025
5097,2173,317,8.88,4/25/2025
5910,4076,266,8.88,4/11/2025
256,4154,80,8.87,4/20/2025
4208,4524,252,8.87,5/25/2025
2361,3893,335,8.86,1/1/2025
4079,1036,32,8.86,6/6/2025
7528,1075,119,8.86,5/10/2025
7532,4330,150,8.84,3/10/2025
5691,4224,319,8.83,1/17/2025
894,1527,177,8.81,5/15/2025
1261,2903,164,8.81,3/25/2025
3490,4939,8,8.8,5/11/2025
681,,11,8.78,4/1/2025
954,796,248,8.78,4/2/2025
3120,4201,57,8.77,1/8/2025
289,3146,233,8.76,5/16/2025
2118,3824,184,8.76,6/18/2025
4128,3094,136,8.76,2/21/2025
652,4681,347,8.75,1/31/2025
1536,981,292,8.74,6/16/2025
1737,1457,33,8.74,3/29/2025
4297,3223,73,8.74,3/30/2025
4333,2007,56,8.74,5/30/2025
2677,737,228,8.73,2/17/2025
3353,2870,58,8.73,3/25/2025
1194,1579,217,8.71,5/25/2025
2941,1190,192,8.71,6/4/2025
1445,4677,91,8.7,1/15/2025
312,724,336,8.69,4/11/2025
6383,2882,273,8.68,4/24/2025
3085,1066,153,8.66,6/1/2025
5320,4431,45,8.65,5/28/2025
7889,3183,132,8.65,3/4/2025
7081,1640,26,8.64,6/6/2025
3742,1064,338,8.63,4/14/2025
2172,2649,144,8.62,4/27/2025
1616,104,19,8.61,2/13/2025
3513,4937,256,8.6,3/21/2025
2703,1812,51,8.59,6/9/2025
657,3359,180,8.58,5/8/2025
5485,1974,278,8.58,1/24/2025
4828,522,339,8.57,3/4/2025
683,1970,75,8.56,4/30/2025
6015,2342,344,8.55,1/16/2025
5440,1219,342,8.53,5/25/2025
1479,4499,127,8.5,5/24/2025
4868,4028,248,8.5,4/8/2025
366,3161,176,8.48,6/21/2025
1419,,62,8.48,6/2/2025
7178,3382,125,8.48,4/20/2025
3254,4544,156,8.47,4/17/2025
4117,643,196,8.46,1/5/2025
148,877,149,8.45,1/20/2025
4074,3862,106,8.45,12/28/2024
6650,1971,338,8.45,5/9/2025
7606,575,8,8.45,12/29/2024
5677,3029,6,8.42,3/31/2025
1323,1031,40,8.4,2/4/2025
3947,756,175,8.4,2/20/2025
1793,3016,16,8.39,4/7/2025
5089,1760,127,8.39,2/7/2025
5504,122,6,8.39,6/10/2025
167,1687,87,8.38,5/8/2025
2596,2160,280,8.38,2/16/2025
139,927,163,8.37,4/26/2025
1627,1783,222,8.36,3/2/2025
1761,2049,303,8.36,5/21/2025
3365,1940,227,8.36,4/16/2025
2295,578,263,8.34,2/5/2025
2967,3990,311,8.34,5/21/2025
1957,4129,32,8.33,2/8/2025
2702,2574,134,8.33,12/25/2024
826,4483,102,8.32,6/11/2025
1749,188,87,8.32,1/12/2025
336,3096,244,8.31,3/9/2025
4555,2991,165,8.3,3/24/2025
4606,1091,23,8.3,5/11/2025
7981,2084,97,8.3,3/20/2025
3708,1429,157,8.27,12/26/2024
1508,4417,162,8.26,12/30/2024
5149,2722,102,8.23,12/28/2024
5385,4816,7,8.23,5/11/2025
2520,2938,86,8.22,1/21/2025
5301,2106,333,8.22,4/28/2025
5810,,223,8.21,5/14/2025
255,4289,216,8.2,4/24/2025
1719,,348,8.2,6/3/2025
1053,2749,104,8.17,2/21/2025
6321,3679,346,8.17,5/28/2025
49,234,31,8.15,3/14/2025
210,1518,27,8.15,5/26/2025
5492,2722,98,8.15,2/24/2025
6330,3051,229,8.14,6/16/2025
1938,2211,342,8.12,2/23/2025
268,3792,43,8.11,4/7/2025
2407,1978,141,8.11,2/21/2025
1620,,59,8.1,1/18/2025
6506,4418,276,8.09,3/25/2025
2352,2726,316,8.08,4/14/2025
2620,948,23,8.08,1/31/2025
5161,2752,295,8.08,4/9/2025
4986,4970,164,8.06,5/28/2025
872,2037,200,8.04,6/19/2025
6333,3213,51,8.03,4/1/2025
5975,3099,129,8,2/12/2025
1000,196,257,7.98,5/8/2025
2878,672,221,7.97,1/11/2025
192,1634,204,7.94,5/1/2025
4446,2179,256,7.93,3/31/2025
6297,1102,66,7.91,1/7/2025
3421,1881,303,7.89,2/28/2025
7933,4922,307,7.89,1/17/2025
7357,868,350,7.88,4/28/2025
1413,3821,97,7.85,2/7/2025
2003,4526,152,7.85,3/23/2025
6164,4796,71,7.85,6/14/2025
6675,705,216,7.85,4/6/2025
1815,2541,111,7.84,2/9/2025
7539,2281,222,7.83,4/4/2025
795,3358,289,7.76,1/9/2025
3415,959,349,7.76,5/26/2025
5884,2615,223,7.74,5/17/2025
345,286,331,7.72,3/13/2025
1533,4126,323,7.72,1/20/2025
274,3786,226,7.7,1/23/2025
442,3263,33,7.7,4/16/2025
3863,4560,154,7.7,5/24/2025
2451,3671,97,7.69,5/30/2025
778,2476,133,7.68,2/4/2025
1031,1060,162,7.68,2/24/2025
4752,147,213,7.68,4/21/2025
5308,4552,248,7.68,4/5/2025
4545,779,31,7.67,1/22/2025
3459,1088,175,7.66,5/13/2025
3311,139,80,7.65,6/5/2025
6952,398,232,7.64,5/6/2025
1552,2933,108,7.63,5/31/2025
1731,3338,179,7.62,6/16/2025
4373,1,216,7.62,3/26/2025
6161,3314,260,7.6,5/24/2025
2145,2036,347,7.58,4/27/2025
4997,810,199,7.58,5/31/2025
5043,4347,265,7.57,2/26/2025
6512,2920,284,7.56,5/20/2025
6811,2073,75,7.56,5/16/2025
7221,673,194,7.56,3/22/2025
7350,731,16,7.56,4/10/2025
7398,4656,318,7.56,3/2/2025
1167,3973,326,7.53,4/26/2025
858,418,242,7.52,3/29/2025
1041,2237,84,7.51,3/10/2025
6153,2976,227,7.51,5/3/2025
6273,4269,83,7.5,6/7/2025
995,2514,300,7.49,6/19/2025
6734,947,213,7.49,1/5/2025
4451,4948,50,7.48,12/24/2024
3642,2894,258,7.46,3/15/2025
1979,1627,23,7.45,3/29/2025
7911,354,175,7.45,5/14/2025
54,4667,10,7.44,1/1/2025
5342,2091,53,7.44,2/13/2025
1184,3730,184,7.42,1/23/2025
3842,4970,31,7.42,2/24/2025
4183,1125,157,7.42,4/28/2025
4598,4704,315,7.42,12/24/2024
4851,3088,244,7.42,5/14/2025
1941,2056,47,7.4,6/1/2025
624,2075,166,7.39,5/4/2025
5626,1387,135,7.39,4/23/2025
2338,2808,262,7.38,5/16/2025
6069,773,36,7.38,1/1/2025
1717,820,57,7.37,1/12/2025
1568,4180,18,7.34,4/19/2025
6201,978,7,7.34,3/30/2025
2839,2975,114,7.33,5/27/2025
5882,1568,344,7.32,6/11/2025
3626,3008,160,7.31,1/22/2025
4927,2905,149,7.31,5/11/2025
7469,3131,198,7.31,5/24/2025
7684,,8,7.31,4/17/2025
3812,3243,240,7.29,5/17/2025
7029,3788,249,7.29,5/15/2025
5000,,239,7.28,1/27/2025
6119,1332,237,7.28,3/12/2025
1768,3342,299,7.27,5/29/2025
3193,3111,180,7.27,1/11/2025
3672,1412,350,7.26,1/26/2025
7233,2541,267,7.26,6/18/2025
2053,4369,281,7.25,4/28/2025
5441,3943,188,7.25,1/7/2025
2787,1614,68,7.24,3/17/2025
7830,2328,334,7.23,3/15/2025
3484,1782,63,7.22,2/10/2025
4105,4884,185,7.22,3/5/2025
4894,3875,78,7.21,5/27/2025
4040,2391,332,7.18,5/1/2025
4292,3743,64,7.18,5/28/2025
6505,2122,54,7.18,12/24/2024
1978,136,162,7.16,5/6/2025
1711,1463,196,7.15,1/6/2025
3387,4029,132,7.14,1/20/2025
4583,2379,191,7.14,4/13/2025
2256,2346,200,7.13,1/6/2025
6076,2800,270,7.13,5/30/2025
6470,1009,261,7.13,4/24/2025
74,4689,143,7.11,2/10/2025
6765,,53,7.11,4/23/2025
7482,,220,7.1,1/23/2025
6005,4096,323,7.09,1/10/2025
6718,,224,7.09,3/5/2025
2691,4201,81,7.08,4/14/2025
7434,2149,101,7.06,4/1/2025
5134,4589,57,7.03,6/7/2025
5665,785,342,7.03,3/28/2025
883,1399,224,7.02,3/5/2025
3818,3436,341,7.02,5/19/2025
398,3722,82,7.01,2/22/2025
4498,4885,35,7.01,3/14/2025
7859,3990,245,7.01,1/3/2025
1786,,254,7,3/1/2025
7870,3159,178,6.99,1/4/2025
5513,4435,275,6.98,1/6/2025
6068,2943,160,6.98,1/1/2025
1062,3153,326,6.97,2/19/2025
6909,2537,150,6.97,4/16/2025
3283,2690,136,6.95,4/13/2025
539,2503,77,6.94,4/21/2025
6362,1230,287,6.94,12/25/2024
3209,2323,315,6.93,4/18/2025
4116,3831,40,6.92,1/23/2025
4719,1018,41,6.92,4/16/2025
5179,2650,270,6.91,12/24/2024
7865,560,335,6.91,4/20/2025
7976,4864,264,6.9,1/3/2025
2672,1895,47,6.89,5/28/2025
1290,3193,276,6.88,2/15/2025
1540,868,95,6.87,1/18/2025
6339,949,275,6.87,1/14/2025
783,2153,294,6.86,5/24/2025
3797,1319,264,6.85,5/21/2025
5827,4738,218,6.84,4/12/2025
5124,2070,143,6.83,4/22/2025
3592,,295,6.82,6/1/2025
5509,3166,83,6.82,2/20/2025
6421,3271,270,6.82,1/4/2025
1713,3832,236,6.8,6/12/2025
4212,3011,221,6.8,6/7/2025
5544,3831,202,6.8,1/4/2025
5555,4914,281,6.8,3/14/2025
2250,328,327,6.79,1/4/2025
821,,62,6.78,6/3/2025
1367,1618,32,6.78,4/14/2025
6394,138,153,6.78,4/13/2025
2906,,97,6.75,1/19/2025
2831,540,93,6.74,2/1/2025
1390,4800,168,6.72,4/16/2025
6351,2037,24,6.72,3/8/2025
7318,1756,93,6.72,3/9/2025
3897,1123,74,6.71,1/17/2025
6741,751,96,6.71,5/11/2025
1222,2680,42,6.7,3/10/2025
4275,484,162,6.69,3/30/2025
5862,1184,118,6.69,1/19/2025
241,754,98,6.67,6/9/2025
770,3079,175,6.67,1/13/2025
226,3724,249,6.66,3/2/2025
2291,1608,44,6.66,1/4/2025
424,3924,169,6.65,2/13/2025
3617,3914,205,6.62,4/18/2025
2196,357,295,6.61,2/13/2025
6169,3562,260,6.61,2/19/2025
4648,1121,115,6.6,3/2/2025
5381,2421,146,6.59,6/14/2025
3203,3242,254,6.58,6/9/2025
5756,3281,181,6.58,2/8/2025
3149,2681,327,6.55,5/22/2025
4723,3501,79,6.55,6/14/2025
2282,1344,141,6.54,6/15/2025
3510,2424,154,6.53,3/10/2025
2769,19,187,6.52,6/9/2025
5208,1613,257,6.52,5/24/2025
4270,1911,268,6.49,1/31/2025
1451,3197,39,6.46,12/30/2024
4903,3127,153,6.45,2/6/2025
4039,3063,192,6.44,1/30/2025
4261,3537,22,6.43,2/22/2025
3288,3719,234,6.42,2/19/2025
4594,2316,269,6.4,2/10/2025
7831,4906,96,6.4,5/22/2025
6204,2281,254,6.39,3/6/2025
4315,2002,73,6.38,5/7/2025
7280,4812,33,6.37,1/23/2025
3639,803,252,6.34,2/26/2025
2948,3851,217,6.33,5/24/2025
4629,924,225,6.33,3/9/2025
4959,4404,5,6.31,3/15/2025
6991,4269,14,6.31,1/25/2025
562,1209,249,6.3,3/1/2025
5755,1704,315,6.3,5/3/2025
3890,,77,6.29,1/5/2025
1449,1234,87,6.28,2/28/2025
5465,1908,230,6.27,5/2/2025
1994,,131,6.26,1/1/2025
2661,1960,227,6.24,1/28/2025
2253,3481,212,6.22,5/23/2025
4386,4416,162,6.22,6/21/2025
2121,4776,310,6.2,5/5/2025
2353,3007,5,6.2,5/17/2025
3499,4949,190,6.19,5/19/2025
6643,1728,96,6.19,2/3/2025
885,477,52,6.17,3/25/2025
1578,3598,96,6.16,6/6/2025
3145,349,80,6.16,1/24/2025
7291,1044,152,6.16,3/25/2025
7574,3712,269,6.16,1/4/2025
3199,2417,208,6.14,2/8/2025
1322,4479,99,6.13,2/4/2025
2032,938,320,6.13,3/11/2025
499,4559,291,6.12,3/29/2025
6852,1403,111,6.12,3/14/2025
1494,,60,6.11,5/31/2025
4447,4733,189,6.1,2/19/2025
7728,352,100,6.08,1/16/2025
6944,586,225,6.06,6/2/2025
1913,3606,295,6.05,3/22/2025
7665,3641,260,6.05,2/12/2025
6746,4979,200,6.04,6/7/2025
482,243,254,5.99,2/7/2025
5163,1386,203,5.99,5/27/2025
1498,2687,230,5.98,2/23/2025
4350,396,133,5.98,3/6/2025
4620,2480,299,5.97,4/21/2025
6923,2075,328,5.97,1/11/2025
7904,855,320,5.95,1/27/2025
2088,3502,125,5.94,1/17/2025
4955,1551,193,5.94,3/23/2025
6814,2892,118,5.94,3/4/2025
404,3780,333,5.92,3/28/2025
423,4217,237,5.92,4/29/2025
6166,2025,340,5.92,3/16/2025
4441,565,350,5.9,4/3/2025
4770,953,311,5.87,4/17/2025
7114,2325,219,5.86,6/4/2025
4236,3676,314,5.85,4/27/2025
3836,2168,130,5.83,1/29/2025
4114,1448,242,5.82,4/27/2025
2426,4616,249,5.81,3/22/2025
2754,388,350,5.8,4/19/2025
5811,,62,5.8,4/11/2025
5925,1475,244,5.8,2/6/2025
2371,1400,179,5.78,5/31/2025
2583,3280,136,5.78,1/24/2025
2722,755,17,5.77,4/11/2025
3106,,189,5.77,2/10/2025
3577,821,167,5.77,1/23/2025
2490,2452,297,5.74,6/4/2025
4002,,154,5.73,5/30/2025
204,2906,311,5.72,4/12/2025
2066,2822,288,5.72,2/26/2025
3732,1348,28,5.72,4/2/2025
437,3713,79,5.71,3/26/2025
1230,1941,271,5.71,4/12/2025
3730,,263,5.71,6/1/2025
3770,3301,63,5.71,12/30/2024
3987,2252,268,5.69,12/29/2024
3205,,162,5.67,4/7/2025
3718,4268,67,5.67,5/1/2025
328,17,81,5.65,4/25/2025
1572,1865,40,5.65,2/12/2025
2913,3978,93,5.65,2/28/2025
4702,335,337,5.64,4/20/2025
3249,508,237,5.63,4/23/2025
4420,4213,66,5.63,4/13/2025
4366,424,186,5.61,1/1/2025
4568,3612,24,5.61,1/8/2025
5898,2021,218,5.61,5/25/2025
930,847,80,5.6,12/29/2024
3419,4859,152,5.6,3/1/2025
5095,,160,5.6,2/4/2025
7238,2318,167,5.58,2/9/2025
3417,2394,316,5.56,1/15/2025
6058,865,38,5.56,4/19/2025
875,269,204,5.53,4/12/2025
6805,3874,314,5.53,4/30/2025
3520,764,182,5.51,3/3/2025
2240,2901,203,5.5,5/4/2025
7240,4657,194,5.5,3/6/2025
2516,4642,68,5.48,3/8/2025
290,408,95,5.47,6/21/2025
2806,912,211,5.47,6/1/2025
4637,3927,328,5.47,6/20/2025
7368,4401,137,5.47,4/7/2025
488,,223,5.45,2/27/2025
745,3317,36,5.45,3/14/2025
4855,3435,244,5.44,2/11/2025
5943,2973,183,5.44,6/15/2025
7902,4031,28,5.44,1/24/2025
1440,4126,140,5.43,5/1/2025
2244,95,197,5.4,5/23/2025
1958,880,314,5.38,5/23/2025
5658,325,186,5.37,4/11/2025
5744,64,245,5.37,6/1/2025
2879,3786,219,5.36,2/11/2025
5401,1728,255,5.35,3/16/2025
5463,4281,279,5.35,12/27/2024
5708,,89,5.35,2/28/2025
7366,952,88,5.32,5/18/2025
1701,3778,54,5.28,2/22/2025
4477,4858,287,5.28,3/23/2025
6778,3725,65,5.28,6/7/2025
7192,3386,139,5.28,4/12/2025
4312,2349,182,5.27,1/8/2025
158,1591,165,5.25,4/8/2025
2987,866,211,5.25,5/30/2025
715,315,146,5.24,4/4/2025
5659,4537,145,5.24,5/31/2025
3446,2009,275,5.23,6/17/2025
3133,1975,143,5.22,2/25/2025
575,3035,220,5.21,2/16/2025
1127,3770,65,5.19,5/27/2025
5612,355,244,5.18,1/26/2025
3469,2859,48,5.17,1/26/2025
780,1370,335,5.16,3/18/2025
5876,3807,91,5.15,3/20/2025
570,91,293,5.13,1/31/2025
5198,4756,208,5.13,5/12/2025
7592,3976,139,5.13,2/2/2025
4543,905,79,5.12,2/22/2025
1514,3837,33,5.1,5/21/2025
7834,4338,179,5.1,4/10/2025
5090,2689,40,5.07,5/29/2025
5312,318,294,5.07,3/11/2025
3345,2172,244,5.06,4/19/2025
862,2473,98,5.04,1/31/2025
5716,4547,207,5.04,5/26/2025
647,2841,346,5.02,3/24/2025
2436,,189,5.02,1/16/2025
2504,552,191,5.02,4/18/2025
3308,180,113,5.01,4/2/2025
6876,4475,343,5,6/3/2025
4650,2902,130,4.98,1/15/2025
477,3003,255,4.96,1/7/2025
6790,891,299,4.95,1/10/2025
4685,823,124,4.92,5/11/2025
3795,1236,350,4.91,4/10/2025
6711,4472,77,4.91,5/24/2025
1116,359,192,4.88,1/31/2025
2565,4510,59,4.88,2/25/2025
6501,,70,4.88,5/28/2025
525,3710,9,4.86,3/1/2025
604,705,160,4.86,2/11/2025
1613,4181,251,4.86,3/28/2025
4712,1923,312,4.86,3/23/2025
1722,194,228,4.85,5/23/2025
4532,2793,54,4.85,2/4/2025
4059,3121,270,4.84,12/31/2024
5830,386,200,4.84,2/21/2025
6645,4628,215,4.84,3/4/2025
1175,,332,4.81,12/31/2024
3007,1998,34,4.81,2/4/2025
5936,260,47,4.81,1/3/2025
5058,1765,156,4.8,6/16/2025
7310,1735,347,4.8,6/15/2025
126,4706,308,4.79,3/14/2025
1963,4632,289,4.77,6/16/2025
1624,715,50,4.76,3/9/2025
596,3471,316,4.75,12/29/2024
6894,3938,66,4.75,1/18/2025
2892,,118,4.73,3/5/2025
