id_jugador,id_juego,puntuacion,fecha
4687,156,10,7/15/2024
4371,107,7,11/29/2024
3001,51,6,1/15/2025
3122,22,5,2/10/2025
1446,46,4,12/19/2024
4458,26,6,11/11/2024
2611,238,7,7/26/2024
4061,33,8,3/24/2025
2709,136,6,5/15/2025
2906,26,6,5/19/2025
2855,321,7,6/2/2025
1844,95,,4/28/2025
1529,287,10,1/18/2025
994,21,1,6/7/2025
3302,52,7,3/30/2025
947,118,1,7/31/2024
2425,25,6,10/29/2024
436,58,7,9/3/2024
2861,196,2,3/3/2025
2490,50,10,3/14/2025
4992,272,1,7/25/2024
2409,38,,7/23/2024
3872,155,9,9/28/2024
3662,14,5,7/21/2024
145,65,6,6/16/2025
3131,75,9,10/23/2024
3704,157,7,2/28/2025
64,21,10,5/14/2025
782,66,10,3/8/2025
448,283,4,1/7/2025
3863,35,,5/10/2025
3373,225,7,10/25/2024
882,40,4,10/8/2024
3175,325,3,4/29/2025
227,118,6,5/29/2025
960,281,2,8/7/2024
984,328,,11/17/2024
1679,50,7,2/21/2025
1979,14,6,10/12/2024
1176,285,9,8/22/2024
4085,112,6,5/13/2025
1663,173,3,4/22/2025
3787,131,5,1/11/2025
2483,261,5,6/9/2025
3982,213,3,2/27/2025
1241,295,9,5/5/2025
720,100,8,11/9/2024
3619,222,8,4/15/2025
1640,183,,6/4/2025
47,276,,8/31/2024
1262,26,6,8/21/2024
2384,275,4,1/10/2025
1435,163,6,2/24/2025
3796,43,,5/5/2025
3133,76,7,9/14/2024
4311,161,2,2/3/2025
3249,326,8,12/17/2024
3443,12,3,5/9/2025
1249,208,7,1/6/2025
2998,240,9,10/27/2024
122,245,6,6/14/2025
414,21,,6/19/2025
2524,278,3,9/27/2024
4263,270,6,10/19/2024
1325,347,7,11/8/2024
1159,173,7,11/21/2024
3905,222,6,9/23/2024
1483,175,5,5/2/2025
2497,118,7,8/26/2024
4124,262,10,6/5/2025
1168,32,5,6/26/2024
3129,4,5,10/22/2024
4899,240,9,2/8/2025
737,17,4,12/10/2024
1539,62,7,5/16/2025
3731,170,7,8/21/2024
3797,81,2,2/18/2025
19,219,,7/4/2024
2263,246,5,2/23/2025
1157,162,9,6/25/2024
4997,33,10,12/10/2024
3689,179,1,4/3/2025
1957,289,9,8/28/2024
4826,103,8,11/21/2024
3123,152,9,11/3/2024
2913,318,2,5/8/2025
4262,179,,9/1/2024
3621,157,9,5/13/2025
2010,132,2,7/11/2024
4771,153,1,8/7/2024
894,231,8,5/25/2025
1988,205,10,4/12/2025
4619,89,4,9/26/2024
3014,90,1,6/5/2025
1783,323,4,9/26/2024
599,230,9,7/12/2024
680,167,9,5/24/2025
3850,255,6,8/28/2024
2739,253,6,10/12/2024
4196,338,9,11/1/2024
4832,334,,1/26/2025
2877,284,8,10/14/2024
2197,184,7,6/10/2025
4281,81,9,5/15/2025
4448,34,9,11/30/2024
4382,110,2,4/30/2025
2456,216,2,3/9/2025
3070,303,6,12/14/2024
2527,257,9,12/24/2024
1131,309,6,8/11/2024
897,204,8,9/10/2024
1277,294,3,5/17/2025
1783,6,7,6/27/2024
2484,80,7,5/16/2025
4777,265,10,6/23/2024
956,45,,3/4/2025
2464,136,10,2/18/2025
573,121,7,1/12/2025
4555,205,9,8/10/2024
3015,211,7,3/29/2025
1331,205,8,11/14/2024
1396,207,8,6/1/2025
3304,301,2,7/4/2024
3364,84,,10/26/2024
4759,42,5,3/10/2025
2277,327,4,10/4/2024
4023,82,,9/8/2024
14,216,8,9/29/2024
4841,144,5,1/6/2025
3953,219,2,3/14/2025
3872,41,7,6/6/2025
721,201,,11/5/2024
4056,221,8,12/22/2024
2510,189,3,3/24/2025
2118,220,1,4/14/2025
3088,332,,1/15/2025
4821,121,,12/25/2024
2495,12,,11/24/2024
3879,168,3,9/11/2024
2290,342,4,10/11/2024
1082,89,9,7/1/2024
214,24,1,5/26/2025
2868,319,4,7/17/2024
312,298,,8/11/2024
1477,270,8,2/18/2025
1282,68,10,8/1/2024
2696,230,1,11/19/2024
3714,174,2,4/16/2025
1435,68,,3/21/2025
2947,273,10,1/19/2025
2023,213,3,2/3/2025
361,186,3,12/30/2024
4361,324,5,1/19/2025
3414,81,10,1/23/2025
1670,30,9,6/29/2024
3691,317,8,1/11/2025
2144,140,5,9/23/2024
2340,129,,5/29/2025
3454,258,2,5/1/2025
3490,295,,12/19/2024
492,44,5,12/7/2024
887,194,5,7/4/2024
2923,47,,5/9/2025
4795,17,8,5/27/2025
3806,128,1,1/2/2025
52,198,5,3/12/2025
1932,111,4,6/26/2024
846,331,8,8/15/2024
4943,283,10,8/17/2024
3147,33,4,8/10/2024
1593,159,1,6/6/2025
4251,294,8,8/13/2024
1375,141,1,12/27/2024
1875,152,9,4/24/2025
869,168,9,9/17/2024
3329,261,3,10/17/2024
4594,290,2,8/30/2024
4589,280,7,5/27/2025
4799,89,5,9/22/2024
1558,301,9,2/6/2025
4056,335,5,10/16/2024
1480,36,6,4/2/2025
4584,279,10,12/19/2024
4229,140,8,2/26/2025
794,50,8,7/1/2024
4025,222,1,6/10/2025
3702,110,,1/22/2025
251,347,6,4/2/2025
732,52,9,3/21/2025
1596,216,5,3/13/2025
289,319,2,8/27/2024
1112,44,9,7/14/2024
4006,269,,6/15/2025
2063,142,6,6/16/2025
543,157,4,4/26/2025
1184,154,6,10/26/2024
3472,206,,9/9/2024
1375,74,5,4/6/2025
2300,6,5,6/29/2024
3531,275,2,6/20/2025
3999,287,10,5/13/2025
2262,311,1,2/12/2025
2374,77,2,10/4/2024
1252,141,8,3/29/2025
883,203,8,5/11/2025
1366,318,5,5/24/2025
1216,160,8,1/22/2025
1056,17,10,7/19/2024
2690,276,7,11/13/2024
4636,137,1,9/10/2024
2533,92,8,4/3/2025
4615,70,9,2/14/2025
4544,291,4,5/8/2025
1228,312,8,4/16/2025
4074,348,5,7/28/2024
4951,207,4,5/2/2025
682,340,6,5/26/2025
573,219,9,11/26/2024
402,219,10,1/2/2025
2446,227,8,11/11/2024
2755,296,9,7/22/2024
2941,290,9,8/11/2024
2573,133,5,9/24/2024
3410,27,4,11/29/2024
3431,74,10,2/28/2025
4177,307,9,6/13/2025
3325,152,,6/6/2025
566,99,7,3/10/2025
847,120,8,6/11/2025
562,256,6,4/14/2025
1094,113,9,5/14/2025
398,176,1,3/30/2025
2625,184,5,9/24/2024
1336,338,1,6/8/2025
1909,138,4,3/18/2025
1970,289,7,4/12/2025
785,212,9,9/23/2024
2044,160,5,12/29/2024
1868,151,7,11/9/2024
2311,121,,10/23/2024
298,289,9,10/30/2024
1142,261,10,9/21/2024
3884,126,10,9/30/2024
146,135,2,9/16/2024
4350,314,7,6/3/2025
476,101,1,7/9/2024
277,83,5,5/28/2025
4820,34,,2/22/2025
1198,108,6,10/1/2024
4588,64,,7/22/2024
474,52,2,3/18/2025
3516,152,2,10/17/2024
2305,313,,1/8/2025
3657,162,8,11/4/2024
1650,95,3,11/18/2024
1720,37,7,6/17/2025
4701,44,1,12/10/2024
3750,333,3,2/18/2025
3033,338,4,3/29/2025
3526,10,7,4/21/2025
839,311,7,1/16/2025
488,154,8,12/21/2024
1284,218,10,9/26/2024
1506,172,5,1/28/2025
689,209,6,9/18/2024
2849,6,2,9/7/2024
1625,15,9,7/20/2024
2307,170,4,11/1/2024
3319,89,3,2/11/2025
3621,252,,7/7/2024
730,79,9,4/3/2025
701,181,4,9/1/2024
4624,88,7,12/13/2024
3485,201,,6/13/2025
4293,181,6,8/30/2024
1220,12,,9/15/2024
1267,15,10,5/12/2025
4862,340,7,4/25/2025
243,206,8,1/19/2025
2509,172,1,6/30/2024
4140,83,8,11/16/2024
2519,348,6,1/25/2025
4995,236,8,1/27/2025
3780,171,8,1/27/2025
2947,335,8,10/19/2024
1673,228,4,1/5/2025
2530,251,10,12/9/2024
314,23,3,5/25/2025
3421,304,10,6/12/2025
65,65,7,2/13/2025
2609,80,9,12/23/2024
2777,136,4,6/29/2024
1984,234,2,10/19/2024
202,313,3,11/27/2024
4330,51,7,7/15/2024
3452,276,8,8/6/2024
98,242,6,7/21/2024
3354,251,10,7/17/2024
2571,237,4,11/19/2024
1647,13,4,1/14/2025
2640,187,5,6/6/2025
364,160,8,4/10/2025
4091,7,3,12/31/2024
2165,63,2,12/2/2024
2065,183,4,11/6/2024
4326,160,6,12/18/2024
3069,337,3,7/16/2024
739,134,6,8/22/2024
585,337,6,12/10/2024
2161,296,5,10/31/2024
4217,77,8,7/22/2024
4113,155,3,3/11/2025
526,84,6,12/14/2024
5000,169,1,8/26/2024
1864,347,10,8/15/2024
120,318,2,11/17/2024
1704,118,,3/12/2025
3139,274,8,1/8/2025
1862,98,5,12/20/2024
594,210,,5/7/2025
490,322,,9/11/2024
1371,336,2,6/7/2025
2875,177,4,3/22/2025
3170,255,1,3/12/2025
3414,231,2,6/4/2025
1023,40,9,10/29/2024
744,240,5,6/17/2025
2671,244,5,11/12/2024
1980,33,2,1/17/2025
211,255,7,6/13/2025
2290,127,3,12/27/2024
4405,104,9,8/7/2024
3484,317,6,6/3/2025
1192,296,10,11/22/2024
206,213,5,11/29/2024
2002,24,4,5/15/2025
1126,19,9,6/8/2025
4885,102,3,3/15/2025
757,125,,11/22/2024
2241,2,9,7/4/2024
236,233,7,10/27/2024
1314,243,1,9/20/2024
3690,52,4,12/29/2024
1655,122,7,2/25/2025
4634,234,1,5/17/2025
4289,28,7,7/6/2024
3764,38,1,4/25/2025
334,128,4,12/18/2024
3211,228,8,7/28/2024
2276,21,3,5/2/2025
1918,237,7,4/10/2025
2810,231,5,6/19/2025
2841,97,3,6/22/2024
118,217,5,3/26/2025
672,3,7,3/14/2025
623,50,8,11/15/2024
4251,3,1,5/9/2025
4533,12,9,9/2/2024
1926,237,,5/16/2025
2653,202,7,3/19/2025
3448,63,6,6/29/2024
456,17,8,2/14/2025
204,279,7,8/31/2024
4744,226,7,4/16/2025
704,239,7,5/10/2025
560,318,8,4/7/2025
4343,129,10,5/5/2025
848,270,5,8/20/2024
4271,239,10,4/5/2025
1233,93,9,5/15/2025
3488,74,9,7/14/2024
4096,224,4,1/9/2025
261,218,1,8/18/2024
1044,311,2,1/14/2025
1695,114,5,5/15/2025
2100,317,3,3/6/2025
1124,254,5,3/2/2025
2472,23,,8/5/2024
3547,180,7,3/18/2025
1912,243,6,11/19/2024
2737,205,1,4/21/2025
2091,84,6,12/1/2024
573,33,8,10/8/2024
2263,180,5,12/20/2024
692,311,9,3/7/2025
3180,188,9,3/10/2025
1428,292,,6/10/2025
2702,296,9,3/24/2025
2958,59,7,4/27/2025
4340,301,,9/10/2024
3738,195,3,11/24/2024
3901,340,4,4/22/2025
3705,28,4,9/23/2024
407,135,10,4/14/2025
4100,126,6,2/11/2025
1839,123,9,10/17/2024
3334,57,6,7/22/2024
227,113,9,8/25/2024
3275,201,7,2/21/2025
105,345,5,5/22/2025
2216,164,2,12/14/2024
2537,184,5,9/3/2024
3955,49,8,4/5/2025
399,171,8,5/11/2025
3979,40,10,12/26/2024
579,321,9,11/23/2024
2796,37,9,3/3/2025
3421,105,2,7/22/2024
2036,129,5,12/6/2024
2451,271,4,2/15/2025
2602,155,5,10/19/2024
4516,309,9,4/15/2025
1516,168,2,7/10/2024
2400,11,2,5/24/2025
4757,123,10,5/4/2025
4193,279,10,2/23/2025
2020,283,1,4/7/2025
2990,169,1,2/14/2025
4299,344,9,7/24/2024
2619,238,10,3/5/2025
144,308,3,8/18/2024
4134,241,9,5/28/2025
1860,210,1,2/3/2025
3394,14,10,12/2/2024
3775,136,10,5/20/2025
3750,119,3,1/10/2025
3809,173,10,1/28/2025
2232,227,5,6/15/2025
3044,29,10,8/14/2024
2827,324,10,3/18/2025
735,350,7,8/11/2024
1268,209,4,7/8/2024
2048,37,3,10/8/2024
351,231,,9/16/2024
4144,250,,7/1/2024
4206,44,3,8/15/2024
3138,54,4,5/8/2025
63,200,4,8/18/2024
184,159,5,8/24/2024
2648,43,2,9/25/2024
150,144,5,10/4/2024
1828,25,7,4/15/2025
3553,176,7,6/28/2024
2605,312,5,6/17/2025
2753,287,5,7/8/2024
500,25,10,1/3/2025
910,60,10,5/25/2025
3900,319,4,4/19/2025
1558,240,,4/3/2025
4708,303,2,1/8/2025
3354,181,10,7/25/2024
3427,203,2,6/18/2025
2323,308,10,6/20/2025
620,272,5,5/23/2025
4019,13,7,6/21/2025
2279,233,2,5/19/2025
2690,78,9,7/15/2024
1664,307,4,7/11/2024
1785,139,8,5/15/2025
909,343,6,11/10/2024
3907,321,4,4/19/2025
2530,266,,10/28/2024
3693,284,,6/16/2025
3215,321,1,2/23/2025
2207,215,1,7/3/2024
3049,222,9,11/18/2024
236,210,1,10/22/2024
4479,153,9,1/13/2025
106,56,5,1/1/2025
3277,43,9,8/12/2024
4493,193,,2/20/2025
1951,138,6,1/28/2025
878,234,9,4/17/2025
4749,251,5,2/25/2025
4753,141,,3/16/2025
151,39,2,6/17/2025
4301,277,9,12/14/2024
171,229,2,8/16/2024
144,87,2,11/24/2024
2333,190,,5/16/2025
4518,5,5,11/18/2024
4777,341,2,4/1/2025
2823,96,3,12/7/2024
232,164,8,11/7/2024
3595,215,6,4/22/2025
3483,122,10,6/29/2024
112,154,9,6/24/2024
2582,29,1,10/16/2024
3657,185,9,3/13/2025
384,52,9,6/22/2024
1578,44,10,8/14/2024
602,5,,1/14/2025
1879,13,3,7/13/2024
3144,139,9,5/20/2025
3672,249,4,8/2/2024
4160,70,7,1/22/2025
1148,108,2,5/29/2025
4869,203,7,12/1/2024
3598,67,9,8/29/2024
193,118,9,6/24/2024
1476,98,5,1/22/2025
1635,278,4,2/27/2025
4640,27,9,12/29/2024
3792,289,7,11/17/2024
1454,213,5,11/17/2024
1148,138,4,9/28/2024
1886,66,10,3/4/2025
2271,110,9,2/27/2025
3231,88,9,3/18/2025
1649,22,,1/23/2025
3027,162,10,2/22/2025
1384,266,5,10/16/2024
4300,239,3,3/11/2025
4976,99,9,10/10/2024
2163,334,9,7/9/2024
4669,338,7,9/23/2024
1424,313,4,10/6/2024
4355,204,5,7/28/2024
41,318,1,3/29/2025
4631,68,8,7/21/2024
1147,120,9,8/19/2024
2781,136,10,1/26/2025
632,202,7,3/28/2025
1616,45,1,5/17/2025
919,81,,10/1/2024
168,16,5,5/8/2025
238,44,,1/14/2025
3075,314,9,3/5/2025
1853,264,5,5/9/2025
1546,309,4,8/26/2024
2132,29,2,11/10/2024
562,81,3,4/18/2025
4537,104,8,3/27/2025
2864,264,2,5/1/2025
1008,98,2,3/20/2025
1855,84,1,9/11/2024
2549,99,6,6/13/2025
4112,48,2,4/10/2025
994,159,,6/13/2025
617,247,1,11/24/2024
39,290,1,1/29/2025
3299,133,7,8/6/2024
2998,237,10,8/6/2024
4732,121,,7/21/2024
1088,192,9,7/28/2024
1561,184,,8/28/2024
4727,165,8,1/27/2025
861,124,3,11/22/2024
53,1,,9/29/2024
3366,84,10,9/27/2024
4351,118,7,12/9/2024
524,69,5,1/3/2025
3183,251,7,3/31/2025
1012,69,8,7/3/2024
677,157,5,10/16/2024
1730,3,10,8/8/2024
1283,87,10,5/25/2025
114,140,9,11/7/2024
1379,347,1,8/20/2024
486,13,9,10/19/2024
2386,307,1,2/1/2025
4413,163,9,1/3/2025
3201,17,10,8/9/2024
3000,308,5,5/27/2025
30,246,2,8/27/2024
3871,196,9,1/31/2025
3693,109,10,2/18/2025
3512,274,4,10/15/2024
2788,114,2,6/28/2024
2297,169,5,8/23/2024
4050,165,2,3/22/2025
3139,70,4,3/9/2025
934,339,7,11/5/2024
2058,162,3,6/14/2025
3513,347,2,5/19/2025
2031,296,1,10/10/2024
3259,73,2,5/27/2025
1816,317,9,11/29/2024
2736,348,10,9/14/2024
1317,176,2,8/20/2024
2915,85,10,1/12/2025
1448,289,,2/13/2025
4373,37,5,6/9/2025
4801,76,4,4/29/2025
4418,220,10,8/11/2024
1579,194,8,6/14/2025
47,42,1,9/9/2024
3191,243,,7/15/2024
3709,196,2,5/13/2025
3175,31,6,10/18/2024
2176,26,5,7/15/2024
3042,342,2,10/30/2024
4495,8,3,1/30/2025
2832,346,1,11/21/2024
1344,310,5,1/19/2025
1811,251,1,10/15/2024
538,323,1,11/11/2024
3071,47,3,3/15/2025
2484,212,4,8/3/2024
4657,148,4,6/19/2025
4097,155,5,7/5/2024
3892,256,3,3/6/2025
1113,337,1,8/21/2024
986,20,1,11/4/2024
2861,27,5,12/26/2024
4934,282,9,1/3/2025
3774,112,10,5/7/2025
94,307,1,7/13/2024
1221,122,3,2/11/2025
1674,36,2,2/10/2025
2618,47,5,10/25/2024
3451,181,1,9/19/2024
4124,107,6,10/27/2024
4823,310,1,4/4/2025
4292,268,4,10/2/2024
3296,334,,8/9/2024
3732,36,8,11/2/2024
2926,215,3,2/6/2025
2124,311,10,12/8/2024
4587,336,4,9/25/2024
430,190,10,1/4/2025
705,205,3,6/2/2025
4020,267,3,5/29/2025
2594,51,3,2/3/2025
4596,157,,2/18/2025
3330,348,8,11/2/2024
848,1,1,11/18/2024
3485,321,2,5/2/2025
563,230,6,11/7/2024
272,231,7,1/4/2025
2061,310,9,4/20/2025
4238,239,7,8/29/2024
4951,120,5,4/29/2025
4629,191,10,5/16/2025
339,122,8,10/8/2024
888,167,8,4/9/2025
531,134,6,10/22/2024
807,121,7,5/20/2025
3767,134,7,5/8/2025
4021,234,1,5/25/2025
3866,1,,10/12/2024
2670,338,5,3/4/2025
4345,228,1,4/25/2025
1182,101,1,11/18/2024
718,333,8,2/19/2025
2110,132,1,10/16/2024
2886,289,1,3/10/2025
3563,231,,10/10/2024
2839,272,,8/29/2024
1516,231,4,5/20/2025
218,277,10,12/25/2024
2507,8,5,11/29/2024
2761,2,3,12/21/2024
2660,342,8,12/16/2024
736,204,10,12/14/2024
2494,130,9,1/1/2025
409,139,,4/14/2025
2490,46,10,8/23/2024
4581,74,7,4/24/2025
776,282,7,4/19/2025
911,90,10,8/21/2024
1115,92,9,3/3/2025
572,145,5,7/21/2024
885,123,8,6/8/2025
915,273,3,5/23/2025
915,230,9,4/6/2025
3309,287,2,6/4/2025
4995,189,5,11/3/2024
2378,108,10,10/10/2024
808,11,5,8/15/2024
4011,7,,1/24/2025
3542,65,,6/3/2025
4510,189,4,7/27/2024
699,73,6,7/18/2024
3776,321,1,9/24/2024
3508,19,9,5/20/2025
1054,17,5,4/1/2025
2571,80,3,2/16/2025
4277,242,,6/13/2025
3901,185,8,1/26/2025
975,95,9,12/22/2024
2595,46,10,2/23/2025
4455,209,9,8/16/2024
980,94,,9/27/2024
1180,115,7,3/31/2025
3665,100,3,9/12/2024
1141,52,10,7/19/2024
1740,39,4,10/27/2024
1703,217,,6/21/2025
1345,183,9,11/15/2024
198,75,7,1/28/2025
445,79,4,3/13/2025
4828,27,5,12/24/2024
4408,79,3,12/6/2024
4375,295,7,5/7/2025
4718,327,,5/13/2025
2500,120,1,3/29/2025
4077,271,10,3/20/2025
1776,188,,4/27/2025
2272,141,2,1/10/2025
3945,251,6,6/15/2025
4508,306,2,10/7/2024
3001,118,3,10/27/2024
2581,226,9,1/6/2025
577,266,6,8/13/2024
3771,91,9,11/4/2024
1080,65,9,4/15/2025
1032,70,2,4/9/2025
4389,316,5,6/11/2025
669,238,8,11/21/2024
4452,217,5,9/24/2024
3981,194,6,2/3/2025
3117,204,,10/16/2024
3689,158,9,7/18/2024
2665,112,3,10/20/2024
523,215,,7/18/2024
1619,261,5,2/28/2025
3101,51,3,5/23/2025
3527,40,2,8/3/2024
1246,138,10,11/29/2024
586,319,5,2/20/2025
4001,332,4,12/13/2024
4249,82,1,6/4/2025
115,276,6,6/22/2024
4962,320,2,8/9/2024
4058,24,1,11/20/2024
4884,170,4,7/4/2024
2588,117,,8/10/2024
243,141,9,3/29/2025
1099,236,5,1/6/2025
4094,192,3,2/20/2025
1105,257,,8/30/2024
101,300,5,7/16/2024
2580,225,6,4/11/2025
3591,32,2,10/10/2024
2414,91,4,7/11/2024
3582,111,,11/12/2024
2938,266,10,1/4/2025
2152,282,4,12/8/2024
1323,199,6,9/25/2024
1418,83,7,1/23/2025
4944,310,7,3/7/2025
3161,99,8,10/6/2024
3750,262,2,2/14/2025
2834,126,3,7/14/2024
3805,255,9,11/19/2024
1342,264,,6/9/2025
594,342,3,12/1/2024
2632,230,6,5/29/2025
4396,339,,4/21/2025
4410,248,3,6/7/2025
825,35,6,9/19/2024
2129,152,2,9/20/2024
298,194,2,1/10/2025
2132,117,10,1/22/2025
712,252,10,8/23/2024
2657,203,4,12/5/2024
2860,224,,4/12/2025
3054,95,1,5/20/2025
481,350,10,10/28/2024
2245,221,8,10/2/2024
2275,328,6,12/18/2024
4936,80,10,1/15/2025
2660,293,2,3/5/2025
2258,151,2,9/17/2024
3603,293,3,1/6/2025
3615,143,7,11/14/2024
3640,48,6,8/24/2024
744,64,5,5/24/2025
4924,170,8,2/25/2025
391,161,8,10/26/2024
3680,58,5,10/29/2024
4568,174,,2/10/2025
1855,253,,9/18/2024
3988,235,5,11/17/2024
4233,273,9,7/2/2024
4643,281,5,11/9/2024
3967,290,10,9/17/2024
4489,130,3,1/23/2025
4343,202,3,6/11/2025
4955,336,7,1/12/2025
761,36,7,8/18/2024
2516,238,6,8/29/2024
2947,278,4,2/1/2025
2596,253,1,7/12/2024
1588,23,5,5/17/2025
1780,51,1,1/2/2025
2878,63,10,4/30/2025
2190,232,1,6/26/2024
4495,296,8,3/3/2025
3074,88,1,10/30/2024
3343,41,4,3/23/2025
529,263,3,10/18/2024
1567,206,8,12/3/2024
438,218,1,11/16/2024
543,249,7,5/26/2025
442,114,10,8/22/2024
3628,332,3,7/9/2024
58,338,1,3/26/2025
2885,38,,2/13/2025
2728,45,6,7/20/2024
3791,51,3,3/29/2025
2384,81,1,10/1/2024
4980,154,2,11/20/2024
2856,311,,6/8/2025
1854,349,1,11/7/2024
1008,267,7,11/24/2024
1408,242,8,10/28/2024
4313,270,7,2/15/2025
3694,36,,3/29/2025
449,236,6,8/15/2024
3416,339,9,6/17/2025
4570,61,10,4/4/2025
462,337,,4/27/2025
1346,63,5,3/25/2025
3421,94,9,6/14/2025
46,121,,7/12/2024
1580,294,5,3/25/2025
2807,255,8,12/30/2024
2608,278,10,11/21/2024
802,68,4,4/12/2025
3168,173,8,10/30/2024
2051,335,2,9/5/2024
1020,254,6,6/6/2025
3286,167,5,6/16/2025
2009,240,10,3/19/2025
1643,134,5,7/20/2024
35,11,7,5/25/2025
4365,112,10,9/26/2024
3512,261,1,9/12/2024
882,230,10,10/14/2024
2229,285,5,9/25/2024
4079,309,,3/22/2025
2558,204,6,9/26/2024
2007,28,1,7/26/2024
196,42,7,8/9/2024
681,247,4,4/3/2025
666,303,3,2/15/2025
4439,163,4,3/10/2025
932,283,7,10/13/2024
156,144,,12/9/2024
3809,277,6,1/20/2025
4227,137,2,6/10/2025
2234,149,5,2/24/2025
4855,63,6,1/10/2025
4781,232,4,10/16/2024
3166,145,8,2/22/2025
4996,256,,4/21/2025
131,145,9,5/10/2025
1085,349,2,4/29/2025
3401,230,9,12/12/2024
824,273,9,6/2/2025
3556,194,9,6/7/2025
3027,112,1,4/4/2025
4331,191,6,3/21/2025
4483,114,3,10/23/2024
3675,55,9,1/14/2025
838,26,8,1/31/2025
3481,245,5,10/20/2024
2775,223,4,3/21/2025
3074,58,8,9/2/2024
4739,131,7,8/6/2024
823,192,5,4/22/2025
428,74,8,6/19/2025
1679,89,5,5/8/2025
3410,83,6,9/6/2024
2085,239,1,7/24/2024
2352,130,5,10/26/2024
3989,319,4,10/25/2024
1956,65,8,5/27/2025
3807,91,5,11/3/2024
4109,240,2,6/20/2025
263,248,2,12/27/2024
3963,83,4,5/16/2025
1249,276,9,5/15/2025
4112,144,7,9/29/2024
1588,235,3,10/26/2024
3564,1,8,11/20/2024
3271,111,9,2/12/2025
2952,123,6,10/9/2024
1181,238,9,5/29/2025
3418,230,5,9/14/2024
2121,339,1,3/10/2025
4398,225,6,12/27/2024
4668,293,7,6/6/2025
792,349,,9/14/2024
86,327,4,4/13/2025
1167,178,10,12/13/2024
482,163,10,2/5/2025
3345,145,6,3/25/2025
637,18,7,6/8/2025
2253,185,4,8/29/2024
3291,258,5,4/26/2025
101,119,1,3/14/2025
78,176,8,7/8/2024
1871,50,8,7/7/2024
2832,44,7,9/15/2024
4085,272,6,7/17/2024
3751,18,8,11/10/2024
4726,60,1,9/7/2024
297,340,9,6/3/2025
4821,200,1,5/17/2025
4110,40,5,8/13/2024
3862,10,,11/7/2024
4650,86,6,7/22/2024
3216,186,6,3/1/2025
3389,23,6,8/1/2024
1601,103,8,7/2/2024
2786,104,5,11/16/2024
962,104,5,10/3/2024
897,237,9,12/28/2024
4154,44,8,3/4/2025
1049,344,8,1/2/2025
1202,228,,3/31/2025
4645,12,8,6/20/2025
4050,55,7,6/11/2025
3498,169,6,9/27/2024
777,116,,9/4/2024
1763,280,4,11/24/2024
889,39,3,11/26/2024
3554,179,10,7/28/2024
4726,161,2,8/5/2024
446,284,9,12/24/2024
3161,46,2,12/22/2024
1167,277,9,4/25/2025
1633,12,8,10/29/2024
1253,176,5,4/21/2025
1556,22,6,8/5/2024
4765,183,7,6/23/2024
1115,8,1,3/13/2025
2954,67,3,11/18/2024
229,164,1,1/21/2025
1857,155,2,4/29/2025
2723,343,10,3/20/2025
2316,266,1,2/25/2025
2760,330,8,10/20/2024
2607,106,10,3/18/2025
108,170,1,3/16/2025
747,45,5,2/2/2025
4350,192,7,1/12/2025
1325,111,3,1/5/2025
3558,189,1,1/23/2025
2797,74,,12/6/2024
1488,209,10,7/3/2024
2995,296,7,3/21/2025
1557,210,5,12/29/2024
1743,33,3,9/30/2024
1718,338,5,3/31/2025
245,192,8,11/25/2024
411,215,6,1/24/2025
4437,81,9,7/15/2024
2464,233,,10/25/2024
4116,177,1,8/13/2024
4877,128,4,4/3/2025
2044,201,10,4/13/2025
2680,227,6,9/16/2024
438,237,10,4/26/2025
1276,178,1,9/2/2024
175,309,4,12/2/2024
1786,105,8,2/24/2025
390,257,2,8/26/2024
4230,8,10,3/9/2025
2215,313,6,9/30/2024
379,7,9,3/1/2025
3625,76,8,3/2/2025
628,323,9,5/13/2025
2752,289,7,2/5/2025
535,14,4,8/1/2024
3672,229,7,7/9/2024
3787,136,3,2/21/2025
4261,294,3,5/25/2025
3334,26,4,8/12/2024
1453,20,5,3/17/2025
4702,226,6,6/17/2025
783,97,3,10/22/2024
1357,93,,9/10/2024
1214,5,3,8/24/2024
94,138,6,10/25/2024
4057,76,4,3/1/2025
3062,96,6,9/15/2024
611,185,2,5/3/2025
1704,301,9,7/27/2024
2393,343,,12/6/2024
1105,88,1,6/8/2025
1542,346,5,8/1/2024
3539,147,4,7/13/2024
4419,138,2,7/23/2024
366,77,7,7/17/2024
2222,323,2,12/18/2024
3626,302,1,5/28/2025
3021,298,10,12/5/2024
1825,61,10,10/30/2024
912,53,7,12/19/2024
981,71,10,3/15/2025
1529,336,8,5/11/2025
54,161,4,12/28/2024
4131,318,2,8/1/2024
1246,19,2,9/25/2024
1053,135,6,12/22/2024
1175,271,9,10/12/2024
301,20,10,6/26/2024
4179,265,,2/8/2025
1549,15,2,6/8/2025
1338,68,7,4/1/2025
3917,317,5,4/15/2025
1483,245,9,7/13/2024
3621,26,2,2/21/2025
344,132,5,6/4/2025
930,86,8,7/11/2024
2901,8,4,8/14/2024
1597,131,7,11/19/2024
4840,269,10,6/1/2025
2473,220,5,7/1/2024
1544,15,5,1/15/2025
1537,274,,4/10/2025
3400,246,9,1/12/2025
4976,285,2,5/29/2025
2273,268,1,12/1/2024
892,16,7,12/25/2024
3884,77,1,4/8/2025
4087,92,4,4/20/2025
3814,22,9,7/13/2024
