id_sesion,id_jugador,id_juego,fecha_inicio,fecha_fin,duracion
29216,487,55,2025-06-21 06:35:00,2025-06-21 07:21:00,0 days 00:46:00
29217,4625,265,2025-06-20 17:02:00,2025-06-20 17:56:00,0 days 00:54:00
29218,330,279,2025-06-01 20:15:00,2025-06-01 23:00:00,0 days 02:45:00
29219,4193,272,2025-04-23 15:27:00,2025-04-23 18:20:00,0 days 02:53:00
29220,194,331,2025-04-10 06:31:00,2025-04-10 09:24:00,0 days 02:53:00
29221,3556,131,2025-05-26 14:59:00,2025-05-26 17:01:00,0 days 02:02:00
29222,2934,84,2025-04-29 18:41:00,2025-04-29 19:54:00,0 days 01:13:00
29223,4270,336,2025-03-31 03:00:00,2025-03-31 03:03:00,0 days 00:03:00
29224,2857,26,2025-03-29 05:37:00,2025-03-29 05:59:00,0 days 00:22:00
29225,4900,262,2025-06-13 16:29:00,2025-06-13 17:23:00,0 days 00:54:00
29226,2390,59,2025-04-25 22:17:00,2025-04-26 00:37:00,0 days 02:20:00
29227,3440,151,2025-05-09 01:21:00,2025-05-09 01:25:00,0 days 00:04:00
29228,4562,50,2025-05-08 21:11:00,2025-05-08 21:41:00,0 days 00:30:00
29229,2521,172,2025-04-12 09:25:00,2025-04-12 11:13:00,0 days 01:48:00
29230,1574,80,2025-05-27 11:57:00,2025-05-27 13:05:00,0 days 01:08:00
29231,4092,183,2025-05-10 05:10:00,2025-05-10 07:37:00,0 days 02:27:00
29232,1620,347,2025-03-24 14:45:00,2025-03-24 17:22:00,0 days 02:37:00
29233,4902,110,2025-04-03 22:33:00,2025-04-03 22:56:00,0 days 00:23:00
29234,3163,14,2025-05-23 16:29:00,2025-05-23 18:41:00,0 days 02:12:00
29236,2258,217,2025-06-21 15:02:00,2025-06-21 17:11:00,0 days 02:09:00
29237,99999,65,2025-04-01 08:40:00,2025-04-01 09:25:00,0 days 00:45:00
29238,1931,119,2025-04-29 01:23:00,2025-04-29 03:06:00,0 days 01:43:00
29239,1520,276,2025-04-05 04:18:00,2025-04-05 04:31:00,0 days 00:13:00
29240,3908,193,2025-06-13 01:00:00,2025-06-13 03:11:00,0 days 02:11:00
29241,3171,1,2025-05-25 00:57:00,2025-05-25 02:41:00,0 days 01:44:00
29242,4695,64,2025-05-31 17:18:00,2025-05-31 19:58:00,0 days 02:40:00
29243,878,243,2025-06-09 11:30:00,2025-06-09 12:50:00,0 days 01:20:00
29244,1985,99999,2025-05-20 20:51:00,2025-05-20 23:22:00,0 days 02:31:00
29245,3022,179,2025-05-06 14:14:00,2025-05-06 14:54:00,0 days 00:40:00
29246,455,307,2025-05-17 11:29:00,2025-05-17 13:00:00,0 days 01:31:00
29247,1474,198,2025-04-25 15:08:00,2025-04-25 18:06:00,0 days 02:58:00
29248,3866,213,2025-04-30 19:07:00,2025-04-30 22:03:00,0 days 02:56:00
29249,1626,139,2025-04-25 12:28:00,2025-04-25 15:20:00,0 days 02:52:00
29250,2358,137,2025-06-07 21:58:00,2025-06-08 00:16:00,0 days 02:18:00
29253,1189,285,2025-05-25 16:53:00,2025-05-25 18:44:00,0 days 01:51:00
29254,1214,319,2025-04-26 22:00:00,2025-04-26 22:56:00,0 days 00:56:00
29255,1198,251,2025-06-12 10:34:00,2025-06-12 12:30:00,0 days 01:56:00
29256,2988,171,2025-04-18 09:14:00,2025-04-18 10:35:00,0 days 01:21:00
29257,3318,157,2025-04-02 07:44:00,2025-04-02 08:30:00,0 days 00:46:00
29258,99999,268,2025-04-23 07:25:00,2025-04-23 08:47:00,0 days 01:22:00
29259,2572,76,2025-05-30 08:09:00,2025-05-30 09:12:00,0 days 01:03:00
29260,2496,144,2025-06-01 13:31:00,2025-06-01 14:29:00,0 days 00:58:00
29261,440,115,2025-04-03 00:48:00,2025-04-03 00:57:00,0 days 00:09:00
29262,2740,35,2025-03-27 00:07:00,2025-03-27 01:19:00,0 days 01:12:00
29263,4654,192,2025-04-24 11:33:00,2025-04-24 12:01:00,0 days 00:28:00
29264,1616,169,2025-06-03 21:39:00,2025-06-04 00:24:00,0 days 02:45:00
29265,3609,303,2025-06-01 04:28:00,2025-06-01 06:25:00,0 days 01:57:00
29266,2524,99999,2025-05-27 20:06:00,2025-05-27 22:31:00,0 days 02:25:00
29267,4402,300,2025-06-09 01:49:00,2025-06-09 02:20:00,0 days 00:31:00
29268,1779,259,2025-04-14 17:38:00,2025-04-14 19:55:00,0 days 02:17:00
29270,2271,347,2025-06-15 21:02:00,2025-06-15 23:37:00,0 days 02:35:00
29271,1289,27,2025-05-10 04:55:00,2025-05-10 05:57:00,0 days 01:02:00
29272,2116,196,2025-04-13 11:06:00,2025-04-13 12:35:00,0 days 01:29:00
29273,4504,153,2025-05-25 16:42:00,2025-05-25 17:27:00,0 days 00:45:00
29274,4978,130,2025-04-24 10:09:00,2025-04-24 11:42:00,0 days 01:33:00
29275,3308,186,2025-04-12 12:33:00,2025-04-12 15:30:00,0 days 02:57:00
29276,1693,66,2025-05-31 12:55:00,2025-05-31 14:58:00,0 days 02:03:00
29277,1680,229,2025-06-10 14:16:00,2025-06-10 15:12:00,0 days 00:56:00
29278,2506,195,2025-04-10 00:52:00,2025-04-10 01:52:00,0 days 01:00:00
29279,2100,348,2025-04-11 07:29:00,2025-04-11 08:27:00,0 days 00:58:00
29280,4909,67,2025-04-08 05:47:00,2025-04-08 07:44:00,0 days 01:57:00
29281,369,239,2025-04-24 08:42:00,2025-04-24 11:00:00,0 days 02:18:00
29282,4495,258,2025-05-11 10:15:00,2025-05-11 10:40:00,0 days 00:25:00
29283,4212,168,2025-03-31 15:50:00,2025-03-31 17:48:00,0 days 01:58:00
29285,181,333,2025-04-15 20:48:00,2025-04-15 21:36:00,0 days 00:48:00
29286,1300,182,2025-05-21 05:17:00,2025-05-21 06:44:00,0 days 01:27:00
29287,4867,181,2025-06-09 17:58:00,2025-06-09 20:46:00,0 days 02:48:00
29288,3884,269,2025-05-28 07:11:00,2025-05-28 10:08:00,0 days 02:57:00
29289,3908,72,2025-06-11 06:50:00,2025-06-11 07:29:00,0 days 00:39:00
29291,2338,124,2025-04-24 13:07:00,2025-04-24 13:40:00,0 days 00:33:00
29292,2498,68,2025-05-13 02:57:00,2025-05-13 05:22:00,0 days 02:25:00
29293,2394,151,2025-04-17 06:19:00,2025-04-17 07:57:00,0 days 01:38:00
29294,2001,107,2025-05-18 19:21:00,2025-05-18 22:10:00,0 days 02:49:00
29295,1158,233,2025-03-30 22:41:00,2025-03-31 01:00:00,0 days 02:19:00
29296,3372,152,2025-06-18 15:30:00,2025-06-18 16:05:00,0 days 00:35:00
29297,3850,125,2025-06-12 23:42:00,2025-06-13 01:11:00,0 days 01:29:00
29298,3680,301,2025-05-30 01:11:00,2025-05-30 04:06:00,0 days 02:55:00
29299,561,197,2025-04-16 11:29:00,2025-04-16 13:48:00,0 days 02:19:00
29300,4123,1,2025-06-15 09:58:00,2025-06-15 10:06:00,0 days 00:08:00
29303,4110,110,2025-06-06 09:55:00,2025-06-06 11:04:00,0 days 01:09:00
29304,4974,178,2025-06-07 07:33:00,2025-06-07 09:47:00,0 days 02:14:00
29305,3287,316,2025-04-23 01:31:00,2025-04-23 03:10:00,0 days 01:39:00
29306,3597,329,2025-04-18 07:08:00,2025-04-18 09:00:00,0 days 01:52:00
29307,3527,208,2025-05-18 10:54:00,2025-05-18 11:31:00,0 days 00:37:00
29308,3050,154,2025-04-08 06:02:00,2025-04-08 06:10:00,0 days 00:08:00
29309,4185,214,2025-04-28 11:32:00,2025-04-28 13:19:00,0 days 01:47:00
29312,1046,92,2025-06-11 20:59:00,2025-06-11 22:16:00,0 days 01:17:00
29313,3382,203,2025-04-23 14:10:00,2025-04-23 14:50:00,0 days 00:40:00
29314,2805,289,2025-06-17 06:26:00,2025-06-17 08:17:00,0 days 01:51:00
29315,3664,81,2025-05-16 08:09:00,2025-05-16 10:58:00,0 days 02:49:00
29317,4693,100,2025-06-18 13:00:00,2025-06-18 14:50:00,0 days 01:50:00
29319,3000,25,2025-06-12 12:36:00,2025-06-12 14:47:00,0 days 02:11:00
29320,2658,314,2025-06-17 06:09:00,2025-06-17 08:14:00,0 days 02:05:00
29321,649,76,2025-04-02 17:15:00,2025-04-02 18:16:00,0 days 01:01:00
29322,1917,323,2025-04-30 05:26:00,2025-04-30 07:35:00,0 days 02:09:00
29323,353,313,2025-04-22 00:13:00,2025-04-22 02:32:00,0 days 02:19:00
29324,1142,271,2025-04-02 16:41:00,2025-04-02 18:59:00,0 days 02:18:00
29327,4770,44,2025-05-03 19:45:00,2025-05-03 21:57:00,0 days 02:12:00
29329,725,12,2025-05-25 07:04:00,2025-05-25 07:56:00,0 days 00:52:00
29330,3541,100,2025-04-26 03:10:00,2025-04-26 05:02:00,0 days 01:52:00
29331,1051,237,2025-05-31 21:02:00,2025-05-31 23:36:00,0 days 02:34:00
29332,393,149,2025-06-09 13:09:00,2025-06-09 13:16:00,0 days 00:07:00
29333,3576,344,2025-06-07 06:03:00,2025-06-07 06:56:00,0 days 00:53:00
29334,2805,24,2025-05-13 02:20:00,2025-05-13 04:36:00,0 days 02:16:00
29335,1298,270,2025-03-30 14:00:00,2025-03-30 16:02:00,0 days 02:02:00
29336,4161,83,2025-03-30 23:46:00,2025-03-31 01:40:00,0 days 01:54:00
29338,1528,343,2025-04-07 02:52:00,2025-04-07 05:12:00,0 days 02:20:00
29339,1740,348,2025-05-01 16:09:00,2025-05-01 17:53:00,0 days 01:44:00
29340,951,80,2025-04-25 23:58:00,2025-04-26 01:40:00,0 days 01:42:00
29342,2398,109,2025-04-16 11:57:00,2025-04-16 13:36:00,0 days 01:39:00
29343,3839,332,2025-03-31 15:30:00,2025-03-31 17:49:00,0 days 02:19:00
29344,1436,304,2025-04-10 20:40:00,2025-04-10 20:47:00,0 days 00:07:00
29345,3002,344,2025-04-29 04:22:00,2025-04-29 04:59:00,0 days 00:37:00
29346,2399,42,2025-05-24 10:01:00,2025-05-24 11:27:00,0 days 01:26:00
29347,1391,166,2025-04-28 20:00:00,2025-04-28 20:46:00,0 days 00:46:00
29348,438,12,2025-06-20 17:47:00,2025-06-20 20:05:00,0 days 02:18:00
29349,99999,82,2025-04-22 12:53:00,2025-04-22 14:09:00,0 days 01:16:00
29350,4611,166,2025-06-13 17:51:00,2025-06-13 17:55:00,0 days 00:04:00
29351,535,261,2025-05-18 13:17:00,2025-05-18 13:26:00,0 days 00:09:00
29352,3562,218,2025-05-01 01:10:00,2025-05-01 02:14:00,0 days 01:04:00
29353,2226,266,2025-03-26 17:10:00,2025-03-26 20:04:00,0 days 02:54:00
29355,4217,127,2025-04-24 15:02:00,2025-04-24 15:41:00,0 days 00:39:00
29356,973,166,2025-04-29 13:53:00,2025-04-29 14:10:00,0 days 00:17:00
29357,1869,203,2025-03-30 07:45:00,2025-03-30 09:27:00,0 days 01:42:00
29358,665,22,2025-05-31 10:29:00,2025-05-31 10:57:00,0 days 00:28:00
29359,2925,202,2025-06-01 14:40:00,2025-06-01 16:58:00,0 days 02:18:00
29360,2029,280,2025-04-23 08:58:00,2025-04-23 11:45:00,0 days 02:47:00
29361,4894,34,2025-04-09 17:00:00,2025-04-09 18:19:00,0 days 01:19:00
29363,3580,139,2025-04-22 08:35:00,2025-04-22 10:35:00,0 days 02:00:00
29364,2404,189,2025-04-19 01:29:00,2025-04-19 02:54:00,0 days 01:25:00
29365,2,312,2025-06-19 01:35:00,2025-06-19 04:16:00,0 days 02:41:00
29366,2467,343,2025-04-17 07:52:00,2025-04-17 10:19:00,0 days 02:27:00
29367,3832,59,2025-04-20 05:08:00,2025-04-20 07:23:00,0 days 02:15:00
29368,4950,63,2025-05-30 21:44:00,2025-05-31 00:08:00,0 days 02:24:00
29369,1231,9,2025-04-22 12:36:00,2025-04-22 14:58:00,0 days 02:22:00
29370,3541,252,2025-04-06 03:29:00,2025-04-06 05:25:00,0 days 01:56:00
29372,1961,67,2025-04-21 11:51:00,2025-04-21 11:57:00,0 days 00:06:00
29373,2403,189,2025-06-02 12:36:00,2025-06-02 14:12:00,0 days 01:36:00
29374,714,94,2025-06-17 20:55:00,2025-06-17 21:37:00,0 days 00:42:00
29375,99999,99999,2025-05-29 04:01:00,2025-05-29 06:11:00,0 days 02:10:00
29376,99999,340,2025-03-29 02:43:00,2025-03-29 04:28:00,0 days 01:45:00
29377,2738,37,2025-04-12 22:04:00,2025-04-12 22:45:00,0 days 00:41:00
29378,2519,171,2025-06-03 16:42:00,2025-06-03 18:16:00,0 days 01:34:00
29379,2196,297,2025-04-29 05:58:00,2025-04-29 08:45:00,0 days 02:47:00
29380,4868,229,2025-06-05 10:13:00,2025-06-05 11:30:00,0 days 01:17:00
29381,4157,244,2025-03-26 01:56:00,2025-03-26 04:10:00,0 days 02:14:00
29382,4410,105,2025-04-04 14:01:00,2025-04-04 15:59:00,0 days 01:58:00
29384,2341,179,2025-05-21 17:37:00,2025-05-21 19:53:00,0 days 02:16:00
29385,2550,102,2025-04-27 02:37:00,2025-04-27 04:59:00,0 days 02:22:00
29387,3569,103,2025-06-10 09:20:00,2025-06-10 12:08:00,0 days 02:48:00
29388,3705,347,2025-05-13 00:35:00,2025-05-13 01:02:00,0 days 00:27:00
29389,1494,263,2025-05-08 09:36:00,2025-05-08 11:26:00,0 days 01:50:00
29390,3433,156,2025-03-25 20:34:00,2025-03-25 21:35:00,0 days 01:01:00
29392,4084,300,2025-05-09 14:07:00,2025-05-09 16:32:00,0 days 02:25:00
29393,2727,128,2025-04-14 13:22:00,2025-04-14 13:31:00,0 days 00:09:00
29394,2419,162,2025-04-18 14:36:00,2025-04-18 15:04:00,0 days 00:28:00
29395,1835,168,2025-04-07 23:55:00,2025-04-08 00:12:00,0 days 00:17:00
29397,198,174,2025-06-04 10:05:00,2025-06-04 11:59:00,0 days 01:54:00
29398,118,45,2025-05-28 04:26:00,2025-05-28 06:57:00,0 days 02:31:00
29399,3784,99999,2025-04-24 20:29:00,2025-04-24 23:29:00,0 days 03:00:00
29400,1044,201,2025-06-14 08:42:00,2025-06-14 09:58:00,0 days 01:16:00
29402,955,135,2025-05-10 10:54:00,2025-05-10 13:09:00,0 days 02:15:00
29403,3977,340,2025-04-24 04:45:00,2025-04-24 05:32:00,0 days 00:47:00
29405,492,321,2025-05-02 01:59:00,2025-05-02 04:39:00,0 days 02:40:00
29406,801,165,2025-04-26 02:29:00,2025-04-26 05:14:00,0 days 02:45:00
29407,4637,252,2025-05-26 16:25:00,2025-05-26 18:29:00,0 days 02:04:00
29408,911,152,2025-04-05 03:23:00,2025-04-05 04:11:00,0 days 00:48:00
29409,2241,137,2025-04-28 17:56:00,2025-04-28 18:25:00,0 days 00:29:00
29411,2203,180,2025-06-08 18:31:00,2025-06-08 21:27:00,0 days 02:56:00
29413,1600,213,2025-05-13 11:34:00,2025-05-13 13:33:00,0 days 01:59:00
29414,638,47,2025-05-02 03:58:00,2025-05-02 05:10:00,0 days 01:12:00
29415,137,201,2025-06-14 22:10:00,2025-06-14 22:42:00,0 days 00:32:00
29416,299,189,2025-05-02 19:29:00,2025-05-02 20:21:00,0 days 00:52:00
29417,1946,329,2025-06-04 02:30:00,2025-06-04 04:04:00,0 days 01:34:00
29418,99999,159,2025-05-29 03:02:00,2025-05-29 04:51:00,0 days 01:49:00
29419,535,269,2025-05-15 20:39:00,2025-05-15 21:15:00,0 days 00:36:00
29420,2365,6,2025-05-19 20:50:00,2025-05-19 23:01:00,0 days 02:11:00
29421,3093,273,2025-06-09 03:30:00,2025-06-09 03:40:00,0 days 00:10:00
29422,3091,307,2025-06-10 10:01:00,2025-06-10 12:47:00,0 days 02:46:00
29423,4118,227,2025-04-19 01:32:00,2025-04-19 04:14:00,0 days 02:42:00
29424,185,83,2025-05-23 17:43:00,2025-05-23 19:23:00,0 days 01:40:00
29425,4073,339,2025-04-03 01:55:00,2025-04-03 03:58:00,0 days 02:03:00
29426,3151,38,2025-04-20 14:40:00,2025-04-20 16:10:00,0 days 01:30:00
29428,1825,16,2025-05-29 10:18:00,2025-05-29 11:35:00,0 days 01:17:00
29429,2970,112,2025-05-05 07:30:00,2025-05-05 10:28:00,0 days 02:58:00
29430,1645,97,2025-05-04 05:37:00,2025-05-04 07:07:00,0 days 01:30:00
29431,1982,298,2025-05-12 14:20:00,2025-05-12 16:59:00,0 days 02:39:00
29432,2365,130,2025-05-20 00:56:00,2025-05-20 02:52:00,0 days 01:56:00
29433,3666,233,2025-04-12 18:49:00,2025-04-12 20:40:00,0 days 01:51:00
29434,4200,56,2025-04-25 13:51:00,2025-04-25 16:26:00,0 days 02:35:00
29435,607,297,2025-04-27 07:57:00,2025-04-27 10:11:00,0 days 02:14:00
29436,1939,86,2025-05-22 06:31:00,2025-05-22 07:53:00,0 days 01:22:00
29437,562,83,2025-06-01 11:41:00,2025-06-01 13:12:00,0 days 01:31:00
29438,2329,188,2025-05-09 11:41:00,2025-05-09 12:32:00,0 days 00:51:00
29440,52,99999,2025-06-20 19:22:00,2025-06-20 19:35:00,0 days 00:13:00
29441,3210,128,2025-04-26 00:50:00,2025-04-26 02:04:00,0 days 01:14:00
29442,4725,240,2025-06-02 23:14:00,2025-06-03 02:04:00,0 days 02:50:00
29443,4390,175,2025-06-13 21:43:00,2025-06-14 00:07:00,0 days 02:24:00
29444,1804,113,2025-04-30 14:32:00,2025-04-30 16:08:00,0 days 01:36:00
29445,3943,269,2025-04-18 13:01:00,2025-04-18 14:45:00,0 days 01:44:00
29446,3451,146,2025-04-20 22:13:00,2025-04-20 23:42:00,0 days 01:29:00
29448,2939,30,2025-05-07 21:37:00,2025-05-07 22:31:00,0 days 00:54:00
29449,1233,269,2025-03-26 02:01:00,2025-03-26 04:31:00,0 days 02:30:00
29451,188,261,2025-06-21 08:52:00,2025-06-21 08:59:00,0 days 00:07:00
29452,4424,297,2025-05-10 22:36:00,2025-05-11 00:54:00,0 days 02:18:00
29453,2687,131,2025-06-06 09:23:00,2025-06-06 11:24:00,0 days 02:01:00
29454,650,77,2025-04-03 07:26:00,2025-04-03 08:10:00,0 days 00:44:00
29455,3414,202,2025-04-05 05:31:00,2025-04-05 07:43:00,0 days 02:12:00
29456,4479,150,2025-06-17 17:47:00,2025-06-17 18:20:00,0 days 00:33:00
29457,4068,252,2025-05-01 22:50:00,2025-05-02 00:15:00,0 days 01:25:00
29459,4408,337,2025-04-13 02:56:00,2025-04-13 03:27:00,0 days 00:31:00
29460,1091,108,2025-04-02 03:55:00,2025-04-02 05:22:00,0 days 01:27:00
29461,4988,46,2025-05-09 08:41:00,2025-05-09 10:57:00,0 days 02:16:00
29462,746,76,2025-05-31 10:50:00,2025-05-31 11:13:00,0 days 00:23:00
29463,3018,75,2025-06-19 17:53:00,2025-06-19 19:40:00,0 days 01:47:00
29464,3604,336,2025-04-19 15:53:00,2025-04-19 18:06:00,0 days 02:13:00
29465,1205,93,2025-04-25 10:01:00,2025-04-25 12:37:00,0 days 02:36:00
29466,2211,52,2025-04-16 18:06:00,2025-04-16 18:50:00,0 days 00:44:00
29467,4877,58,2025-04-24 01:18:00,2025-04-24 01:25:00,0 days 00:07:00
29468,4512,212,2025-04-25 10:47:00,2025-04-25 12:59:00,0 days 02:12:00
29469,1141,294,2025-05-15 09:25:00,2025-05-15 10:51:00,0 days 01:26:00
29470,1500,346,2025-05-05 07:22:00,2025-05-05 09:54:00,0 days 02:32:00
29472,1519,179,2025-05-26 16:25:00,2025-05-26 18:17:00,0 days 01:52:00
29473,4989,300,2025-05-26 02:45:00,2025-05-26 04:06:00,0 days 01:21:00
29475,4417,251,2025-05-26 03:52:00,2025-05-26 04:10:00,0 days 00:18:00
29476,3393,118,2025-04-09 01:00:00,2025-04-09 01:35:00,0 days 00:35:00
29477,1211,20,2025-06-20 18:33:00,2025-06-20 18:35:00,0 days 00:02:00
29478,1824,227,2025-06-18 12:29:00,2025-06-18 12:43:00,0 days 00:14:00
29479,2398,162,2025-05-14 08:43:00,2025-05-14 11:28:00,0 days 02:45:00
29480,4194,100,2025-05-31 21:25:00,2025-06-01 00:22:00,0 days 02:57:00
29481,1822,15,2025-04-14 00:00:00,2025-04-14 02:10:00,0 days 02:10:00
29482,4957,252,2025-06-09 03:50:00,2025-06-09 04:56:00,0 days 01:06:00
29483,1416,54,2025-05-14 11:07:00,2025-05-14 12:42:00,0 days 01:35:00
29484,459,59,2025-05-14 10:18:00,2025-05-14 13:18:00,0 days 03:00:00
29485,4255,350,2025-06-13 11:32:00,2025-06-13 13:15:00,0 days 01:43:00
29486,3587,58,2025-03-30 04:54:00,2025-03-30 05:23:00,0 days 00:29:00
29487,2345,99999,2025-04-13 15:03:00,2025-04-13 17:08:00,0 days 02:05:00
29488,2275,22,2025-04-09 05:48:00,2025-04-09 07:09:00,0 days 01:21:00
29489,1700,222,2025-05-14 13:05:00,2025-05-14 14:42:00,0 days 01:37:00
29490,1473,118,2025-05-27 21:26:00,2025-05-27 21:50:00,0 days 00:24:00
29491,447,208,2025-05-17 12:18:00,2025-05-17 13:21:00,0 days 01:03:00
29492,3779,256,2025-06-08 01:11:00,2025-06-08 01:17:00,0 days 00:06:00
29493,285,282,2025-06-19 18:37:00,2025-06-19 20:10:00,0 days 01:33:00
29494,4355,162,2025-05-28 00:13:00,2025-05-28 02:06:00,0 days 01:53:00
29495,3205,258,2025-05-14 12:39:00,2025-05-14 15:05:00,0 days 02:26:00
29496,2623,331,2025-05-10 19:32:00,2025-05-10 20:21:00,0 days 00:49:00
29497,2369,174,2025-06-12 17:39:00,2025-06-12 20:10:00,0 days 02:31:00
29498,1953,50,2025-04-21 21:04:00,2025-04-21 21:24:00,0 days 00:20:00
29499,4144,326,2025-06-20 10:14:00,2025-06-20 12:38:00,0 days 02:24:00
29500,904,94,2025-06-01 02:35:00,2025-06-01 04:34:00,0 days 01:59:00
29501,99999,324,2025-05-03 06:57:00,2025-05-03 08:24:00,0 days 01:27:00
29502,4216,202,2025-03-31 07:39:00,2025-03-31 08:25:00,0 days 00:46:00
29503,4411,237,2025-05-03 21:47:00,2025-05-03 22:50:00,0 days 01:03:00
29504,1127,4,2025-05-08 21:47:00,2025-05-08 22:25:00,0 days 00:38:00
29505,2436,217,2025-04-25 17:39:00,2025-04-25 17:47:00,0 days 00:08:00
29508,1570,270,2025-04-02 01:56:00,2025-04-02 03:48:00,0 days 01:52:00
29509,771,223,2025-05-17 06:34:00,2025-05-17 08:22:00,0 days 01:48:00
29510,13,119,2025-04-15 02:35:00,2025-04-15 04:37:00,0 days 02:02:00
29511,1396,12,2025-04-22 13:42:00,2025-04-22 14:38:00,0 days 00:56:00
29512,1654,18,2025-04-06 18:29:00,2025-04-06 20:52:00,0 days 02:23:00
29513,3622,56,2025-06-19 07:09:00,2025-06-19 08:52:00,0 days 01:43:00
29514,2296,214,2025-05-19 09:19:00,2025-05-19 11:10:00,0 days 01:51:00
29515,4723,66,2025-05-04 16:41:00,2025-05-04 19:18:00,0 days 02:37:00
29516,1810,99999,2025-05-31 09:13:00,2025-05-31 11:44:00,0 days 02:31:00
29517,2299,75,2025-04-02 19:04:00,2025-04-02 21:24:00,0 days 02:20:00
29518,1716,115,2025-03-27 06:09:00,2025-03-27 08:54:00,0 days 02:45:00
29519,3111,23,2025-04-27 17:05:00,2025-04-27 19:52:00,0 days 02:47:00
29521,568,12,2025-06-09 04:34:00,2025-06-09 05:11:00,0 days 00:37:00
29522,1685,43,2025-06-10 16:18:00,2025-06-10 17:34:00,0 days 01:16:00
29523,782,302,2025-06-21 05:20:00,2025-06-21 06:46:00,0 days 01:26:00
29525,2920,302,2025-04-10 09:26:00,2025-04-10 11:22:00,0 days 01:56:00
29526,4698,208,2025-05-02 18:59:00,2025-05-02 21:14:00,0 days 02:15:00
29527,1262,14,2025-05-27 02:31:00,2025-05-27 02:41:00,0 days 00:10:00
29528,3431,345,2025-05-04 12:48:00,2025-05-04 13:41:00,0 days 00:53:00
29529,1518,140,2025-03-24 06:09:00,2025-03-24 07:32:00,0 days 01:23:00
29530,1973,253,2025-05-14 14:27:00,2025-05-14 16:31:00,0 days 02:04:00
29531,2886,142,2025-04-21 15:24:00,2025-04-21 15:38:00,0 days 00:14:00
29532,3916,310,2025-03-24 04:21:00,2025-03-24 05:49:00,0 days 01:28:00
29533,1700,97,2025-04-22 12:40:00,2025-04-22 13:38:00,0 days 00:58:00
29535,4660,122,2025-04-17 01:11:00,2025-04-17 03:32:00,0 days 02:21:00
29536,433,76,2025-04-20 02:34:00,2025-04-20 02:42:00,0 days 00:08:00
29537,709,242,2025-05-19 21:11:00,2025-05-19 23:14:00,0 days 02:03:00
29538,3070,63,2025-04-21 05:55:00,2025-04-21 07:40:00,0 days 01:45:00
29539,4902,298,2025-06-15 13:12:00,2025-06-15 13:48:00,0 days 00:36:00
29540,3053,98,2025-06-18 11:22:00,2025-06-18 13:28:00,0 days 02:06:00
29541,345,185,2025-04-05 22:51:00,2025-04-05 23:34:00,0 days 00:43:00
29542,1836,152,2025-06-17 15:54:00,2025-06-17 17:31:00,0 days 01:37:00
29543,99999,213,2025-05-26 14:10:00,2025-05-26 15:31:00,0 days 01:21:00
29544,1121,24,2025-05-12 08:56:00,2025-05-12 09:23:00,0 days 00:27:00
29545,270,94,2025-04-21 00:08:00,2025-04-21 01:24:00,0 days 01:16:00
29546,2592,99,2025-04-01 15:00:00,2025-04-01 15:18:00,0 days 00:18:00
29547,2696,311,2025-05-27 01:03:00,2025-05-27 03:26:00,0 days 02:23:00
29548,4203,165,2025-06-05 06:46:00,2025-06-05 07:24:00,0 days 00:38:00
29549,376,190,2025-04-30 12:29:00,2025-04-30 14:56:00,0 days 02:27:00
29550,4492,98,2025-06-05 14:32:00,2025-06-05 15:55:00,0 days 01:23:00
29551,2260,137,2025-06-13 02:56:00,2025-06-13 04:57:00,0 days 02:01:00
29552,1689,30,2025-04-22 09:41:00,2025-04-22 10:14:00,0 days 00:33:00
29553,121,294,2025-06-13 13:21:00,2025-06-13 15:22:00,0 days 02:01:00
29554,464,322,2025-05-07 07:32:00,2025-05-07 08:22:00,0 days 00:50:00
29555,2294,44,2025-04-17 06:08:00,2025-04-17 08:08:00,0 days 02:00:00
29556,4990,272,2025-04-15 23:40:00,2025-04-16 01:42:00,0 days 02:02:00
29557,2690,187,2025-06-14 09:17:00,2025-06-14 11:37:00,0 days 02:20:00
29558,2390,6,2025-06-04 11:12:00,2025-06-04 11:50:00,0 days 00:38:00
29559,3987,174,2025-04-15 23:27:00,2025-04-16 01:27:00,0 days 02:00:00
29560,4063,217,2025-06-08 15:31:00,2025-06-08 16:13:00,0 days 00:42:00
29562,2427,31,2025-05-02 13:56:00,2025-05-02 16:50:00,0 days 02:54:00
29564,4823,195,2025-04-09 04:57:00,2025-04-09 06:53:00,0 days 01:56:00
29565,4152,123,2025-05-15 04:15:00,2025-05-15 06:41:00,0 days 02:26:00
29566,9,246,2025-06-20 09:00:00,2025-06-20 11:45:00,0 days 02:45:00
29567,1919,175,2025-05-26 18:00:00,2025-05-26 19:14:00,0 days 01:14:00
29568,1854,40,2025-03-29 09:33:00,2025-03-29 11:54:00,0 days 02:21:00
29569,4101,52,2025-04-29 01:54:00,2025-04-29 04:18:00,0 days 02:24:00
29570,331,298,2025-04-21 15:42:00,2025-04-21 16:05:00,0 days 00:23:00
29572,3831,255,2025-05-21 09:15:00,2025-05-21 10:51:00,0 days 01:36:00
29573,3484,24,2025-04-23 05:37:00,2025-04-23 06:06:00,0 days 00:29:00
29574,2678,327,2025-05-28 06:59:00,2025-05-28 08:41:00,0 days 01:42:00
29575,3891,227,2025-04-25 03:39:00,2025-04-25 06:29:00,0 days 02:50:00
29576,4910,287,2025-05-29 17:23:00,2025-05-29 19:01:00,0 days 01:38:00
